Age,Income,Credit_Score,Debt_to_Income_Ratio,Existing_Loan_Balance,Loan_Amount,Interest_Rate,Loan_Duration_Months,Gender_Female,Gender_Male,Employment_Status_Employed,Employment_Status_Unemployed,Location_Suburban,Location_Urban,Loan_Status_Non-Default
22,23322.82167649057,662,0.17291416447204122,39392.452423173934,18665.829366845464,6.117826360058773,12,1,0,0,1,0,0,1
44,53124.447299105086,569,0.2110911218666972,30802.20892016195,22847.55604246286,7.328879634278527,59,0,1,1,0,1,0,1
33,80762.10687907439,567,0.33331176710605115,31328.855301236825,15235.870996983747,7.645250734944482,47,0,1,1,0,1,0,0
23,89935.98164808172,799,0.904427613700692,44769.51875979998,36878.318039303376,9.89855316168043,39,0,0,0,1,1,0,1
57,27803.863530327973,839,0.7743074714495766,23984.808864348488,26096.031109272528,11.514285132638085,20,0,0,1,0,0,1,1
30,61974.03704090041,786,0.3646430074105057,26967.334002973363,47598.005139659275,19.834987940073265,62,0,1,1,0,1,0,1
52,41072.23910451078,516,0.9184809855342516,43008.92819430768,20293.507230235326,12.265143177790945,63,0,1,0,1,0,1,1
36,49970.709568229315,656,0.778925926342312,37735.86296543676,46648.57282802753,10.94144419648594,33,0,1,0,1,1,0,1
29,94675.34638079251,585,0.6560574322048511,21653.05786241548,30572.105553053036,13.875379520046627,54,0,0,0,1,1,0,1
33,48165.98183565175,778,0.4365667507471528,15263.115845184655,29243.294785184586,15.844680866132906,55,0,1,1,0,0,0,1
60,49227.674414266156,845,0.6516599040010147,25890.934519230734,15568.381880591347,19.64970726137495,16,0,1,1,0,0,0,1
27,36751.6660595993,711,0.5932290612420095,6030.55915928165,47649.71465443373,19.967622668560605,25,0,1,1,0,1,0,1
42,96801.47344206844,630,0.7818659194898561,34021.91196743422,19324.95594276633,17.63518854388345,27,1,0,0,1,1,0,1
37,56518.988532822674,748,0.2255795315973476,23222.389482930976,29597.993312213,3.7232266317613303,23,0,0,0,1,1,0,0
48,65631.37072454102,326,0.8855777701444267,29749.39548008043,47274.36985294311,3.7127422391915297,50,0,1,1,0,0,1,1
21,56253.44738411198,411,0.5918699708908306,42309.941750754115,43278.964495284505,8.492891734597015,31,1,0,1,0,1,0,1
61,40233.526141109134,791,0.8067585590517479,17816.025919519463,18895.325055737332,17.753808189388753,64,0,1,0,1,0,0,0
40,84833.00905127896,436,0.3473027698658774,24858.397510484527,41231.37255696143,15.94288515033686,34,1,0,1,0,0,1,1
19,22277.69807014569,837,0.39191424430331256,27784.52758622399,35635.4886250518,13.698676411945026,65,1,0,1,0,1,0,1
39,75219.47440733551,561,0.9372881446969766,14008.742687516755,6501.839364892851,6.2775635947735084,57,0,1,1,0,0,1,1
54,67541.82484794817,821,0.6219550924394208,13741.78622452141,27178.70428377184,19.51494509991259,29,0,1,0,1,0,1,1
25,31542.452055099937,598,0.3177372210810081,26311.124301882806,24009.36838865197,18.276370144337854,18,0,0,0,0,0,1,0
24,33272.40354405515,409,0.08215758102532877,12858.15740642796,34651.30050675379,18.526301612165216,16,0,1,1,0,0,1,1
31,72738.04703206956,732,0.4343528250111356,43060.1166623996,36627.24043887893,11.631700954457516,49,1,0,1,0,1,0,0
20,44971.10333306172,778,0.849082822560823,49743.758159860656,36705.646712494934,9.253979861523517,53,0,1,1,0,0,0,1
33,41259.04625325433,566,0.2514318062363121,10542.608974228318,25697.0187096276,13.83127966960123,63,0,1,1,0,0,1,0
36,24732.487642982338,512,0.8602870361996744,28762.91945279045,47628.448029545085,14.15708468432388,13,1,0,1,0,0,0,1
35,81318.64714582273,608,0.16164694408120814,7268.902199095322,8197.460143160115,18.76509287794329,12,0,0,1,0,0,1,0
33,90613.75482405163,353,0.12993248121677134,9278.565379816731,34197.581165380114,12.715625561172635,28,1,0,0,1,0,0,1
25,85587.5481380587,694,0.6056920829589576,38298.449172718065,24759.97813757625,17.93911409119143,52,0,1,1,0,0,1,1
50,57282.72956000296,811,0.8046379177931976,9984.005365484409,15463.236480764666,8.362796575049316,24,1,0,0,1,0,1,1
29,62716.512686445,624,0.7800529237057396,37450.05882960339,11150.014651868994,3.722392391390312,20,1,0,0,1,1,0,0
28,39382.095518775066,395,0.5436086655514148,20201.435973328247,25810.47731398096,10.41814163914704,70,1,0,1,0,1,0,1
22,33828.379153502894,473,0.6386917328880463,23972.967717642467,18739.298843603283,6.398079442939903,68,1,0,1,0,0,1,0
44,85840.09399130759,643,0.2581992907182021,12970.584950829285,14866.028984604085,16.22684136901278,23,0,1,0,1,0,0,1
29,83867.53284358642,504,0.5512209106829049,27449.06409845114,6634.233275398581,16.681202308885872,57,1,0,0,1,1,0,0
34,82188.78627495137,354,0.20770150479528304,16577.745883480988,19076.17168975243,16.31179879039221,58,1,0,1,0,1,0,1
23,57068.74451181079,525,0.9283585052308392,8728.307209758652,46936.96054458488,10.867982251921172,19,0,1,1,0,1,0,1
50,89160.62086756475,606,0.6780567356940999,6953.652818774879,29228.394263906626,18.178776755883703,36,1,0,0,1,1,0,1
22,94098.56554806518,580,0.5646440159124986,49982.84809758207,15863.641954379,10.574707372053748,69,0,1,1,0,0,1,1
45,46267.54757227559,601,0.2471422876944539,17281.64889731797,48908.54959965928,13.198749381975874,23,0,1,1,0,0,0,1
31,37975.55934242847,504,0.4089781867788953,40246.236627774,34302.7497694715,6.628819967851029,23,0,0,0,0,1,0,0
22,57141.042462078665,519,0.7802167412814824,17069.255134523926,27818.920199132615,3.405753492775669,44,0,1,0,1,1,0,1
50,34346.1085339674,727,0.239408342668595,31147.963136648454,47006.787265863946,13.275658844201974,57,0,1,0,1,0,0,0
58,90720.23081119175,440,0.1288571979116444,42058.12366168853,40146.7319296659,14.1026123300246,29,1,0,1,0,1,0,1
36,47039.24000622155,754,0.3073536402861078,34801.70322988995,28958.67655779462,18.793766417028877,47,0,0,1,0,0,0,1
39,66093.74292324613,444,0.7944717475697035,3453.8100793474914,5317.284191778918,17.36180516523909,51,0,0,0,1,0,1,0
22,67577.55967257,825,0.8831160835715329,9638.797607905464,23631.97342439464,16.192530482736426,43,1,0,0,1,1,0,1
19,61199.03042767171,457,0.41436333187119423,43679.175701160464,40985.142229768695,14.905107035412117,51,0,1,1,0,0,0,1
47,32522.056753847864,404,0.7812577026533762,23561.158928243494,17820.56672432266,10.341395960341789,15,0,0,0,0,1,0,0
64,99280.0512074697,588,0.3322240314204239,29923.481658139204,7448.666113049953,11.308324866936335,51,1,0,1,0,0,1,1
56,33808.258339290376,484,0.5087905794257392,1222.6413364351486,32367.31103764729,16.248896890652713,38,0,1,1,0,0,0,1
21,80120.58884567277,516,0.02018446642741989,24365.832439761143,45480.849183915896,5.699970501913782,40,0,0,1,0,0,0,1
50,83309.02992441272,330,0.7119958753168466,21542.82305477701,49495.25589423755,15.19712572737959,13,0,1,0,1,0,0,0
30,31613.096668901817,578,0.7187109391923109,34309.80113535493,10156.6109325553,13.624076324967065,60,0,1,0,1,1,0,1
37,94653.08092399043,774,0.1002037263336938,13722.37044380579,48291.53057926964,6.814490377720075,23,0,0,0,1,0,0,1
24,59020.70101021827,524,0.35880514311841705,37194.54522587505,22264.663223875938,10.57351228523424,63,1,0,1,0,0,0,1
32,70310.63668541494,476,0.4835466764580764,33544.79300274784,38550.109959806854,16.298319007457597,56,0,1,0,1,0,0,1
40,71374.8844827837,383,0.7741064468705614,25485.58476626101,14187.366137693069,4.966010649311098,52,0,1,1,0,0,1,1
31,60396.41004738406,391,0.8236065318289496,18782.545884806266,35266.18863117164,13.60975262455764,30,1,0,1,0,0,0,1
40,31361.763529692296,307,0.7191587116085972,15099.577679887429,35216.55893338911,10.155188591230422,58,0,1,0,1,0,0,1
36,80140.26863130393,353,0.21584695184178612,26754.976420545805,17699.665449580323,7.259539721951578,67,0,1,1,0,0,0,1
46,66542.86680987937,462,0.3563407267997125,28841.195921530565,25048.50686666339,18.15409283559014,30,1,0,1,0,0,1,1
37,29494.449220590683,778,0.24730287089441386,22406.603279124214,23657.429392250426,11.118152029847549,37,0,0,1,0,0,0,1
46,76025.75749068869,407,0.6371853091281389,16028.723401705756,34475.685142758855,19.79350705755443,32,1,0,1,0,1,0,1
41,76221.06086451924,570,0.6473495788957632,43995.01957442126,48972.53033344632,13.797009491984587,57,1,0,1,0,0,0,1
35,63878.915687673216,536,0.016169159424415214,15510.646423564285,30654.704730942813,8.620078528389822,33,1,0,1,0,1,0,1
27,27243.904823325443,560,0.7317112723504288,33608.29497509258,29496.57017204272,8.089236967735584,48,1,0,1,0,0,1,1
58,48211.52249093834,828,0.22951048573982424,45241.273576549815,20211.67413377732,14.793325389826185,50,0,1,1,0,0,1,1
25,24073.928610136078,686,0.8013758834708291,32342.485637374648,35501.275982245104,8.923608533482145,23,0,0,0,1,0,0,1
43,58207.68150611131,702,0.8328145761233193,18296.155500251254,43074.27333124993,12.816541584560024,31,1,0,1,0,0,0,1
46,92515.77055152347,657,0.7969760499379773,14860.394397366223,9440.141835171451,12.623683067779453,63,0,1,0,1,0,1,1
27,20180.2386090339,518,0.4081130189876984,42670.08726511137,15860.924960409702,3.263753180558681,47,0,1,0,1,0,1,1
34,41331.092243392966,764,0.3483022518453587,24497.81954551936,31687.35749916505,14.780023908987735,68,1,0,0,1,0,1,1
19,83988.7280918468,720,0.4351210846496685,29668.398080644518,8780.742522979275,12.640917929241875,12,0,1,0,1,1,0,1
23,20788.866705728517,448,0.5272366680066932,29814.99029724063,20644.59285891421,16.775560012629526,69,0,1,1,0,1,0,1
22,20813.874963680537,656,0.2499199254079425,26690.086560590888,26577.986192031014,18.964312654534773,18,1,0,1,0,0,0,1
45,68865.48688755192,350,0.9316363934754645,46566.3162860691,41261.29620047359,11.30369336591183,46,0,0,0,1,1,0,1
58,83135.98054388675,353,0.5040649601003431,46551.70879584128,28697.07215728118,16.18983924198825,53,1,0,0,1,0,1,1
22,82120.43339733366,438,0.07319700561467346,2021.0744981792875,22103.385346843545,10.971262189182106,23,0,1,1,0,0,0,1
35,82366.24165994296,412,0.9972020907884273,25283.302526762047,11632.585528635489,7.970075849916812,43,0,1,1,0,1,0,1
43,48880.50758541326,726,0.4841040403852437,28278.38380967492,14109.100531391081,18.315341197521487,36,1,0,0,1,0,0,0
37,90617.9315419567,797,0.9469888694802788,46277.923319700174,28315.64178848025,13.483396244695713,19,0,1,0,1,1,0,1
58,21026.848111738957,591,0.3902837177728663,3482.883026889655,41209.6785682837,4.029968318412679,26,1,0,0,1,0,0,0
44,44975.09894178403,645,0.2247608026057281,39453.726005512384,22958.307247674005,18.88598148252811,52,0,1,1,0,0,1,1
29,46975.01558683119,810,0.7368801101233261,32120.934515203888,15251.322100716388,10.092765095098546,49,0,0,1,0,0,1,1
24,33245.690065563285,740,0.4324943135150542,36624.96084794281,22054.16615369463,14.362976648747413,27,1,0,1,0,0,1,0
20,46898.07783936794,780,0.8814586175847963,14585.268349887097,7488.282421710775,19.30748603951739,18,0,1,1,0,1,0,1
27,66870.73040416872,527,0.4644910936829391,37330.63672109295,28886.787514583364,12.078233463205333,58,0,0,0,0,0,0,1
51,61622.3450157906,389,0.3383406606122441,14133.614345444968,8342.122460390314,13.167921389542668,50,0,1,1,0,0,0,1
42,45554.188686763184,835,0.9666779596333738,33783.37864676327,43246.96764652982,6.205301746120366,51,0,1,1,0,0,0,1
52,79946.20109459643,695,0.8303746151967002,39351.12325503343,39346.236075167726,16.226094203889552,57,0,0,1,0,1,0,1
33,77183.24627502458,374,0.2055993073682024,39165.33271063453,36649.9363091634,11.867793135047016,59,0,1,0,1,0,1,1
19,42455.71816643524,635,0.4888552238330803,27218.639403346806,47528.36786597042,11.275252646878492,36,1,0,1,0,0,1,1
41,45858.271422233396,463,0.11331659232046742,20678.361452142908,45012.18742050988,6.0184990617039595,59,0,1,0,1,0,0,1
27,43001.61589057022,818,0.10774453895161652,12177.701605059336,5122.6422976690865,10.499326160750686,44,0,1,0,1,0,0,1
55,30308.093320897242,455,0.8534000689100646,1674.7640622425174,40064.02109842713,19.129098343894274,16,0,1,1,0,1,0,1
39,80222.53143686839,802,0.9318258073008624,2444.7532869726842,31337.89974307272,9.588719004821806,41,1,0,1,0,0,0,1
43,23702.120841219927,633,0.738832670025861,20925.78208132257,24598.3051507841,6.770943366868878,13,1,0,0,1,0,0,0
60,32046.439528273822,790,0.9892367013242732,4746.8299274279825,17923.067160232014,13.175662207188234,68,0,1,0,1,1,0,1
56,28424.361419827797,627,0.0452788406189939,5598.172130119384,13826.609624035242,11.63686134391788,55,0,1,1,0,0,0,1
44,86027.11804194674,300,0.3315094176684801,9735.066521641944,44705.869397229326,11.155418370295008,63,0,0,1,0,0,1,1
46,23520.681230940078,659,0.1321243102668347,24065.37251128475,21338.024507434893,5.775391744779675,53,0,0,0,1,1,0,0
64,73170.18319332473,636,0.7820185032542409,29587.531317048837,25168.203904037677,18.44746795977976,45,1,0,1,0,0,1,0
55,23557.967872864283,486,0.8904130248590201,34713.323326912585,37085.6048987017,13.333725807287516,25,0,0,1,0,0,0,0
37,82915.47231374396,568,0.44711853932705625,24311.000392544902,40362.60465409103,13.564096155314864,21,1,0,0,1,0,0,1
44,93017.12691149989,730,0.8292048203016912,33236.830725240834,33141.42797868766,5.016650772830942,50,0,1,1,0,1,0,0
58,58947.453266764926,838,0.8476216145984015,43105.40863197668,23879.583191186513,10.745856214901268,69,0,1,0,1,1,0,1
37,84363.34408098366,422,0.13969046136751406,18708.15117341213,7883.9117651300785,12.911917499425853,32,0,1,1,0,1,0,1
61,76512.84262801826,518,0.37698563124008605,34411.946817308395,32526.14622224501,18.70078465010669,67,0,0,1,0,1,0,1
36,83650.82337387739,715,0.18802823120938827,32925.29024284804,43082.4497573286,12.865508727370392,66,1,0,0,1,0,0,1
37,81342.01596207907,485,0.6700509609114073,31824.782937689517,7050.43009091208,19.295211774904992,36,1,0,1,0,0,0,1
52,36429.43069909855,504,0.3873310947177465,29174.797970634732,20894.074128225053,14.762419212527284,58,0,1,0,1,0,1,0
64,59964.720812383166,635,0.6677748146659801,36307.8908286052,16144.248058403527,5.654773845678812,48,1,0,1,0,0,1,1
19,96833.13497011088,689,0.8758762778214829,40927.16523025727,29314.241169133013,4.105540528060279,67,1,0,1,0,1,0,1
47,47482.635566519326,603,0.4127523437151055,19606.47394010793,5487.629455574946,12.322179883066964,50,0,0,1,0,0,0,1
51,97638.96725096516,811,0.9719237586246866,32738.159837790885,44715.61686145653,19.053640479329072,42,0,1,0,1,1,0,0
39,66652.93691469886,525,0.4086140740609597,12425.54537116221,40625.234842408645,8.424864685560713,25,1,0,1,0,1,0,1
20,56928.913413262184,812,0.2137346551496042,37800.311830049424,9688.133497014123,18.031156316036924,16,0,1,1,0,1,0,1
23,72620.59720209616,328,0.5292728314403757,44019.66588124086,45160.12119160674,5.483222261204877,36,1,0,1,0,1,0,1
32,85267.1336942155,811,0.3990385337883981,38073.630132818646,39531.41013906138,15.599613886689522,56,1,0,0,1,1,0,0
44,51536.65238805994,653,0.12500150819422973,24554.536872891807,48049.169657358514,10.074372435046127,13,0,1,1,0,0,0,1
27,22636.334009171034,771,0.02319194357945753,6671.8783987528,16639.21254205479,3.219984027015113,46,1,0,0,1,0,1,1
26,76704.50383763293,614,0.7440041725667181,43655.15421565545,43484.2760983385,7.9203216649843124,59,0,1,0,0,1,0,1
50,96493.34275979082,578,0.9328594867240716,40731.08113016438,11552.21380600907,9.812169259006572,31,0,0,1,0,0,0,1
49,69998.93202210704,587,0.4404745192942734,34900.190523599726,36332.835134058856,10.4408608002644,21,0,1,1,0,1,0,1
23,35073.158283637866,666,0.0654070773502825,42574.243756573866,8231.741082573935,5.916747876717973,51,1,0,0,1,0,0,0
58,39859.402574488835,630,0.7406431093186528,26651.339912791515,37138.684117986464,13.481729914313558,17,0,0,1,0,0,1,1
53,92780.05749050992,696,0.8670719662080192,49539.118436662684,11829.150534550394,17.390523963260957,53,0,1,0,1,0,1,1
19,21084.967648357648,684,0.3236530861574933,41853.63631776674,38075.481511151236,14.704116019830058,44,1,0,1,0,0,0,1
46,63899.733237073386,810,0.222015272911714,8179.813782643219,24787.86519283605,16.584099504100443,25,1,0,1,0,1,0,1
21,32694.211615516466,329,0.3370565992120437,20107.6899880418,11058.150705348078,8.919535319238841,62,0,1,0,0,0,1,1
18,42621.15481736635,496,0.908315251181442,8506.75133049492,30710.587433452896,17.351799768986947,60,1,0,1,0,1,0,1
36,44558.53195946081,562,0.4179611283335434,11213.036339567225,6111.577965224249,3.0966436999434235,37,1,0,1,0,1,0,1
43,37542.6198190662,707,0.6541579301510857,25048.62349088856,15674.211880687772,17.072505373049314,33,0,0,0,1,0,0,1
42,83388.16501649246,394,0.07435509724222444,18069.965589682062,18151.678214666266,3.4693266247366203,25,0,0,0,0,1,0,1
27,46576.73391830071,342,0.2815389084813721,45487.02392811448,49642.95556076824,13.983538648160579,47,1,0,1,0,0,0,1
32,47638.79930124304,335,0.2280258773348324,5.8069892105605545,40751.77417496062,6.503211801527206,55,1,0,0,0,0,0,1
39,56240.54509547673,757,0.06262424127383914,517.7669858349886,19042.40624230104,11.390177914399981,61,0,0,0,1,0,0,1
38,92183.62309923381,428,0.12061241116662935,46018.34221222285,21423.23994622854,9.8718833593374,34,1,0,0,0,0,1,1
39,75053.84256213464,818,0.4166043410059736,11950.912097319051,24724.472059487613,19.2807424956614,27,0,1,0,1,1,0,1
53,24939.97633342221,343,0.5580048492586622,123.58233514297991,40498.5112609771,8.493206780118326,36,1,0,0,1,0,0,1
51,23140.953682925934,360,0.3119188438353704,21880.812012369115,35637.5653609905,14.297051853585575,54,0,0,0,1,0,0,0
47,65311.13836616204,837,0.4195016749059335,9782.427189032222,29376.419991166982,11.790347317558375,30,1,0,1,0,1,0,1
42,90964.84493817664,662,0.759492582909414,2666.4949380227786,25116.146671535786,9.441364456035018,53,1,0,0,0,0,1,1
62,45860.118080047294,420,0.2471868296114852,26523.4939516572,16442.472992144423,14.068605217400336,22,0,1,1,0,0,0,1
45,39821.74631217348,796,0.03412238468363038,7008.89977597266,25407.315727594374,5.376299780929834,41,0,0,1,0,0,0,1
18,79855.28362504633,457,0.2569888177851292,41843.92698420237,39937.790185083635,15.456368145772693,36,1,0,0,1,0,0,1
62,68167.30931758619,556,0.9214013169841564,15108.12331570421,25146.39031748313,12.968739237311224,42,1,0,1,0,0,0,1
21,65202.187388544415,570,0.0180252331443852,11082.865669271174,28575.44309129919,16.095369351917018,70,0,1,0,1,1,0,1
24,31944.095931483287,610,0.1289396495450572,36987.84443598379,20235.61526107414,15.823732081300511,28,0,1,0,1,0,0,0
26,34076.905492878854,612,0.06508061040111146,42432.417384888184,26847.315296975907,11.095288835045118,37,1,0,1,0,0,1,1
53,42543.02207392194,416,0.37692695488053785,4655.029105855929,39196.54832488967,10.11024956669927,17,0,0,1,0,1,0,1
36,36547.11477455495,644,0.6477478743919088,7578.594485373679,46494.37593225019,17.548489931080773,22,0,1,1,0,0,1,1
18,97715.57960371488,477,0.9103441631827052,23727.506261628896,27313.398723031758,18.506227653864308,12,0,1,0,1,1,0,1
27,21488.88130849259,416,0.7940666836376302,29511.04028823236,11663.386576632583,10.130290362690856,24,0,1,0,1,1,0,1
53,70084.50707434592,464,0.2507059130905181,4163.204242365021,39841.95216038306,18.79887267541812,27,0,1,1,0,1,0,1
26,61407.90599003506,473,0.6348399428731182,18750.568355808467,39146.203197386116,18.66249288500112,22,0,1,0,0,0,1,1
62,45860.0988718749,454,0.6638446236499556,44880.09316043975,35412.70912773632,5.204029258260186,33,1,0,1,0,0,1,1
63,91007.09696831804,809,0.09051247207382984,43804.067960294415,31246.940025422544,10.892124080600386,47,0,0,1,0,0,0,1
59,73613.00620314258,609,0.4271342454661196,15561.238116456389,19422.176437669696,16.691929707175728,43,0,1,1,0,0,1,1
49,99868.34810585812,533,0.31124993718529803,11371.502734359556,38665.412572807814,5.545813678547561,14,1,0,1,0,0,0,1
49,33492.47674611883,650,0.15711393312742106,29138.322004945585,49282.64858541363,7.086923309663188,38,0,1,0,1,1,0,1
23,27029.426869426297,461,0.05867165095927096,4806.213873718108,26115.39626264255,12.405785208882994,27,0,1,1,0,0,0,1
55,31151.78139730752,591,0.027135773077172742,11668.531251220398,12326.02814115396,5.072464115373959,48,0,1,0,1,0,1,1
34,41543.2774067677,426,0.8587286493118904,8337.84333536446,15123.271518816688,8.721464651205004,38,1,0,0,1,1,0,1
27,53342.95932543648,393,0.33064245290570704,10387.11282472038,16573.560506189664,11.750145828743547,65,0,1,1,0,1,0,1
44,89008.26280015543,745,0.4930741807186684,10740.708429005821,33623.63891698314,16.454853851214096,46,1,0,1,0,0,0,1
52,42687.34130631093,388,0.2916323072695124,31374.20748476972,39510.886671824985,5.680777761812175,13,0,1,1,0,0,0,0
38,93219.46480221457,687,0.16585586313011955,24405.630074729288,20720.939938773063,15.267045639922767,29,0,1,1,0,0,1,1
42,57032.615072377324,548,0.2613003360317867,43114.64294781238,37927.376069032296,19.11354104027741,59,0,1,1,0,1,0,1
45,71765.6014831186,480,0.16998609543214693,36780.83137189854,8959.965710104894,6.519322994339397,36,0,0,1,0,0,0,1
64,41152.61712447606,360,0.7578775415218142,24942.691424967,45370.5582340732,6.861723334337237,47,1,0,1,0,1,0,0
32,32481.105281883043,446,0.9075137127193152,15371.02107437066,8046.297498503893,16.33636998311898,30,0,0,0,1,0,1,1
21,89556.55525264394,580,0.4345016394059568,41598.117641366065,41105.88499545247,5.285732883816715,53,0,1,1,0,1,0,1
46,28760.49444161311,411,0.8229243247530689,3976.8327838567275,36961.80578512995,10.99435906550126,36,0,1,0,0,0,0,0
26,81921.70446136179,596,0.4257869099173437,34049.99503272937,34041.348548312235,10.028659524747226,50,0,1,1,0,0,1,0
44,66478.7444861486,416,0.44678180014900937,5650.164002600072,7736.2797939431985,11.691911191742316,32,0,1,0,0,0,1,1
43,88891.02253430791,326,0.4851156732296937,26639.820698319996,28369.24589439068,11.823577479273718,49,1,0,1,0,1,0,1
36,77425.47296785418,731,0.8202363217216545,45080.719777175305,10520.269119279421,12.481945277806805,51,0,1,0,1,0,0,1
45,42533.128168923344,610,0.9363247083668664,11903.368702631717,24773.858295698385,16.90655022689473,23,0,1,1,0,1,0,1
34,65954.2077805821,689,0.7444431116458526,3926.5098370285687,12634.775510150215,10.280133250658807,40,1,0,1,0,1,0,1
60,21045.88956843578,761,0.8884433048909292,16974.947676860596,11957.871415803616,6.66474345121754,18,1,0,0,1,1,0,1
58,58017.46738979433,305,0.6427256709843006,23912.86790686408,30751.94179316382,16.358347554768805,68,0,0,0,1,0,0,1
59,26881.09084576285,829,0.8392573695342626,36240.43625435666,17771.53047306846,19.647901649527064,40,0,1,0,1,1,0,1
37,54315.599824826364,458,0.5568236756355034,1486.6584647970915,39684.0761458108,5.139076836432766,43,1,0,1,0,1,0,1
62,28768.944639894176,607,0.7727058099263505,6544.143638499517,16374.301327832494,7.427789994146432,22,0,1,0,1,0,1,1
57,96438.38455563321,494,0.7052515237991703,20536.703768315037,20110.993713808668,19.615408271061487,48,0,0,1,0,0,1,1
56,61845.43659261822,778,0.7492620380337612,4751.061989156735,31628.16903768087,6.765919168089442,58,1,0,1,0,0,1,1
40,93057.43882213149,529,0.2343766544684521,47794.52824687168,5374.703038555169,10.17988241216358,26,1,0,0,1,0,0,1
64,21789.297837261267,805,0.15375100759394644,25549.440157688263,42871.12963696567,4.4221131506192,37,0,1,1,0,1,0,0
49,71012.26271055183,636,0.6530295233436589,18846.676184131687,9123.723494298441,8.186623659023574,13,1,0,0,0,1,0,1
64,44556.360154129616,432,0.4828872490540158,48986.36573696211,6211.777514883851,7.406254924205072,40,0,1,1,0,0,1,1
50,54546.3196772189,458,0.7646600619646862,32304.740458608376,39791.384149010046,19.280473204790624,15,1,0,0,0,1,0,1
63,89846.99161717518,571,0.14650433116089245,25791.14458839616,40988.60372546811,5.389916633734289,45,0,0,0,1,0,0,1
22,98401.68758069957,832,0.94769261851857,12056.726636022886,33665.631872168415,8.269924161336487,64,0,0,1,0,1,0,1
60,39719.35635466819,594,0.7040371179416576,12653.931801036477,42419.704241129286,4.354431092453945,46,1,0,1,0,0,1,1
51,95860.26282826414,629,0.02298905010272223,18113.36673079924,46276.965709209355,14.423690927978633,21,0,0,0,1,0,0,1
57,75098.15591053753,580,0.5765338518184848,37536.29388693356,15101.676054022375,19.76674745139985,45,0,1,0,1,1,0,0
28,96113.11314858166,736,0.3126199787535783,40800.246428732586,25217.681140226632,5.6041097262970325,59,0,0,1,0,1,0,1
20,64989.359889696796,363,0.2746760958482286,9603.729406435665,23219.29350274815,13.662138449277988,35,1,0,0,1,1,0,1
50,96860.50279931763,658,0.9021646753962288,40870.579571124326,12577.279685049823,5.606392776346755,51,1,0,1,0,0,0,1
28,91396.43665179466,528,0.8359486127245163,16546.911718156764,16940.192184228046,6.850282481400896,41,0,0,0,1,1,0,1
33,30287.339298035684,546,0.009553603852301308,10014.770441101527,23407.06480812056,12.217137499526089,16,0,0,0,0,0,1,1
35,44863.19416813843,391,0.18167141024166467,9739.128662686877,9571.345366573989,19.14518846479606,16,0,1,1,0,0,1,0
47,39445.05532100095,300,0.719531837859436,23171.523664029155,39053.90725937787,11.077057130847,64,1,0,0,1,0,1,1
27,65767.94608402057,614,0.8481906287377066,38356.526199922235,32398.373155024503,10.658703510157569,63,0,1,1,0,0,1,1
35,84223.95452047401,590,0.717603775419703,28535.774756373023,46525.90017856837,5.328483911447661,21,0,0,1,0,0,0,1
55,80752.91575095049,545,0.5253040793990129,23232.34907898148,6404.4811438467295,12.57992086976948,46,1,0,0,1,0,1,1
36,78139.93058267812,539,0.984577168009396,900.8184881662384,34271.145784473665,10.861633176496058,59,0,1,1,0,0,1,1
53,50021.19005884686,780,0.7972796344931663,28178.065546618433,40334.8209404968,8.688152150098771,22,1,0,1,0,0,1,1
30,31170.950530226237,571,0.4679283162437939,33735.29999928765,27969.59516181644,15.42108982267789,66,1,0,0,1,0,0,1
63,36846.684290287936,816,0.58347648609808,4903.562115333776,48461.53790036086,8.064590040570371,28,1,0,1,0,0,0,1
20,79334.19677186661,613,0.044819010507936685,47808.85541899784,6724.808883534047,18.349033883532584,56,0,1,1,0,1,0,1
27,31802.747124765065,438,0.9647353401948159,4577.071420349383,28594.176607415673,17.836473294007675,12,0,1,1,0,0,1,1
55,37835.73639468169,797,0.3627387497438884,34533.83133296254,19081.115346657294,11.272266118237116,67,1,0,1,0,1,0,1
18,53964.2122298793,626,0.6615190278094141,26227.74201551728,48809.589065145694,18.435748290250352,68,0,1,1,0,0,0,0
44,25768.994454997042,420,0.6669502256030206,44209.45700363892,48064.46479670113,19.346437408099046,47,1,0,0,1,1,0,1
63,37015.36486161039,691,0.056942032726081775,20704.692977562605,9360.694097160022,3.6186408122261935,17,1,0,1,0,0,0,1
25,31981.450187298924,764,0.2658528742758086,25427.15782868816,22692.169731611266,17.491495018860313,63,0,1,1,0,1,0,1
63,96105.74263294725,476,0.656192052648297,27646.182578431566,14929.565220567849,9.842381165348336,64,1,0,1,0,0,1,1
59,35322.07084359113,663,0.912157516376474,43742.3479330486,42347.28745224808,19.918400890647302,41,1,0,1,0,0,0,1
34,88941.5768136315,797,0.7786330347376347,39982.369456659035,46029.318905294436,8.82954462457543,46,1,0,1,0,0,0,1
26,29183.855301328676,460,0.5801384236340887,14005.485589748985,44845.47600411618,17.164174538360434,24,0,1,0,1,0,0,1
23,89573.85058420057,849,0.2324846124485902,47762.791499787374,21063.78387025735,6.7455484184070444,62,1,0,1,0,0,1,1
60,67954.70290187758,634,0.9488425448006632,37653.514991248914,18598.49034963377,18.813462863908622,12,0,1,0,0,0,1,0
42,87976.47385796944,349,0.4036683817664044,602.224185924366,35432.617359196425,15.625345432130553,34,0,0,1,0,0,0,0
